Video Title,Comment,clean_Comment,Polarity,Subjectivity,Emotion,Sentiment
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Lanjutkan aksi penerintah sebagai fasilitator bukan ofrator,lanjutkan aksi penerintah fasilitator ofrator,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantap Bunda,mantap bunda,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Hidup ibu Airin  Pandeglang berkah,Hidup ibu Airin Pandeglang berkah,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ges buleud milih airin di Pandeglang mah,Ges buleud milih airin di Pandeglang,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Apa bedanya 
Krna mreka keluarga dinasti atut
Anak mantu Paman senua ikut pilkada",Apa bedanya Krna mreka keluarga dinasti atut Anak mantu Paman senua ikut pilkada,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,kb lebak jalan poros desanya hampir semua gak ada yg layak buat di lewati manusia (hancur),kb lebak jalan poros desanya hampir semua ada layak buat di lewati manusia (hancur),0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Pak Dimyati oh pak Dimyati 😂,dimyati oh dimyati 😂,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Kl mau  harus kepolosok2  liat dl  jalan rusahbmasih tanah,Kl mau harus kepolosok2 liat dl jalan rusahbmasih tanah,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Jalan angsana   menuju   kp pamatang nangka aj gak  di bangun2,Jalan angsana menuju kp pamatang nangka di bangun2,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,wkwkw pandeglang kacauuuuuuuuu lebak juga kacaaau eh bupatinya gatau diri wkwkw,wkwkw pandeglang kacauuuuuuuuu lebak kacaaau eh bupatinya gatau wkwkw,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin ini emang terbitan ratu atut tapi dilihat kerja keras buat tangerang,airin emang terbitan ratu atut kerja keras tangerang,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,dimyati gak tau maluuuu wkwwkwk pandeglang kesono pada hancur lebur jalanya,dimyati tau maluuuu wkwwkwk pandeglang kesono pada hancur lebur jalanya,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,semangat bpk arif wismansyah,semangat bpk arif wismansyah,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Pandeglang jalan nya rusak parah pake bingit...yg bagus cuma muka pemimpin  daerahnya doang..bu airin top markotop,Pandeglang jalan rusak parah pake bingit...yg bagus cuma muka pemimpin daerahnya doang..bu airin top markotop,0.2023,1.0,happy,Positif
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Tangerang skrg udah bagus, g perlu lulusan Abal Abal apalagi ex korup","Tangerang skrg udah bagus, perlu lulusan Abal Abal apalagi ex korup",0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantap ibu Airin calon gub banten,mantap airin calon gub banten,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,wuakakka   bu airin  keren,wuakakka airin keren,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,❤❤❤AirinAde❤❤❤,❤❤❤airinade❤❤❤,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantab ibu Airin,mantab airin,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Saya warga pandeglang mendukung 100% Ibu Airin & Ade,warga pandeglang mendukung 100 % airin & ade,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantap ibu Airin calon yang benar di didepan mata sudah dilihat dengan matamu dan sudah di dengar sendiri oleh telingamu calon yg memberi kemajuan daerahmu Airin pilihan kami.,Mantap ibu Airin calon yang benar di didepan mata sudah dilihat dengan matamu dan sudah di dengar sendiri oleh telingamu calon memberi kemajuan daerahmu Airin pilihan kami.,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Bener pariwisata nya bagus bagus padahal,Bener pariwisata bagus bagus padahal,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Ibu sungguh memahami,mendalami apa sesungguhnya yg hrs d kerjakan.","Ibu sungguh memahami,mendalami apa sesungguhnya hrs kerjakan.",0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin bukan yg lainnn,Airin bukan lainnn,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin kami warga kicil Cilograng sangat mendukung,airin warga kicil cilograng mendukung,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Bu airin emang smart, beliau paham betul ttg wawasan prov banten.","airin emang smart, beliau paham betul ttg wawasan prov banten.",0.4019,1.0,sadness,Positif
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Saya warga Pandeglang dijalur barat , jika diantara salah satu yg menjadi pemimpin Banten, tolong perhatikan jalan rusak parah yg ada di kec Carita,desa cinoyong,yg berbatasan langsung dg kec Cinangka Serang.tolong di perbaiki.","Saya warga Pandeglang dijalur barat , jika diantara salah satu menjadi pemimpin Banten, tolong perhatikan jalan rusak parah ada di kec Carita,desa cinoyong,yg berbatasan langsung dg kec Cinangka Serang.tolong di perbaiki.",0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Jalan lebak blum merdeka gubernur dan bupatinya kmana,jalan lebak blum merdeka gubernur bupatinya kmana,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Agak kurang imbang ya. Yg 1 spt menghafal. yg 1 lg spt udh kompeten dan di luar kepala dlm menguasai materi,Agak kurang imbang ya. spt menghafal. lg spt kompeten dan di luar kepala dlm menguasai materi,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Pandeglang 💪,pandeglang 💪,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Hahahhahah pa dumyati tidur gga mau dengerin ibu airin lanjutkan bu.. malingping hadir,hahahhahah pa dumyati tidur gga dengerin airin lanjutkan bu .. malingping hadir,0.4019,1.0,happy,Positif
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Itu paslon 2 kok cuma benerin microfon mulu,coba liat dah.
Yg ngomong bu airin,yg benerin mic malah paslon 2😹","Itu paslon 2 kok cuma benerin microfon mulu,coba liat dah. ngomong airin,yg benerin mic malah paslon 2😹",0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Teteg bu airin,Teteg airin,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin bukan yang lain🔥🔥🔥,airin lain🔥🔥🔥,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,jgn kya atut korupsi😅,kya atut korupsi😅,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Ibu airin sangat menguasai materii.
Joss",Ibu airin sangat menguasai materii. Joss,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,AIRIN MENGUASAI PANGGUNG.,airin menguasai panggung .,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,AIRIN CERDAS,airin cerdas,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Saya pilih airin yg telah teruji.salam warga JOMBANG CIPUTAT,Saya pilih airin telah teruji.salam warga JOMBANG CIPUTAT,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Bu Airin tidak yg lain,Airin tidak lain,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Btuul daerah Pandeglang jln nya rusak, Tau di  kmna kn tuu anggaran, pembangunan jln","Btuul daerah Pandeglang rusak, Tau di kmna kn tuu anggaran, pembangunan",0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Mantap Bu Airin,,","Mantap Airin,,",0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ibu Airin sangat pintar insyaallah menang,airin pintar insyaallah menang,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Pintar bu airin semua ada data,Pintar airin semua ada data,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Gubernur mah airin lahh❤,Gubernur airin lahh❤,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,cerdas Airin pilih no 1 yaaaa,cerdas Airin pilih yaaaa,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,02 kebnyakan obral janji ahhhhhhhh sudahlah 😂😂,02 kebnyakan obral janji ahhhhhhhh 😂😂,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantap bu,Mantap,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Kalau jadi gubernur tolong pecah kab serang bu jadi 2 .serang barat dan serang timur.serang terlalu luas wilayahya.biar fokus pembangunanya pemasing masih.soalnya kab serang ini lagi betul betul berkembang ekonominya,Kalau jadi gubernur tolong pecah serang jadi 2 .serang barat dan serang timur.serang terlalu luas wilayahya.biar fokus pembangunanya pemasing masih.soalnya serang ini lagi betul betul berkembang ekonominya,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,jalan kpung kasendor blm di aspal...aku dukung airin,jalan kpung kasendor blm aspal ... dukung airin,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Pantes airin mimpin banten,pantes airin mimpin banten,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,No  1 yg lebih ok,lebih,0.0,0.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ibu memang pantes jadi gubernur,pantes gubernur,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Airin benar-benar sempurna, cantik dan cerdas. Ayo warga banten, pilih bu Airin.","Airin benar-benar sempurna, cantik dan cerdas. Ayo warga banten, pilih Airin.",0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Yakin mau pilih trah atut?,pilih trah atut ?,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Yg jelas pinteran bu airin,jelas pinteran airin,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Kami rakyat Lebak lebih yakin milih pa Andra soni pak Dimyati,rakyat lebak milih pa andra soni dimyati,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Bu airin top,airin top,0.2023,1.0,happy,Positif
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Terlihat tenang bu air om dan smart, aura pemimpin Banten bgt, semoga jadi bu airin sekalipun saya bukan rakyat Banten tapi saya senang lihat calon pemimpin yg smart","Terlihat tenang air om dan smart, aura pemimpin Banten bgt, semoga jadi airin sekalipun saya bukan rakyat Banten tapi saya senang lihat calon pemimpin smart",0.6597,1.0,sadness,Positif
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ah kalau sudah jadi juga lupa sama janji nya. Itu sudah dari dulu cuma janji... Jalan di pandeglang rusak kemaren juga ekspos sama metrotv di padeglang  jalan rusak  parah,Ah kalau sudah jadi juga lupa sama janji nya. Itu sudah dari dulu cuma janji... Jalan di pandeglang rusak kemaren juga ekspos sama metrotv di padeglang jalan rusak parah,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Otaknya secantik parasnya.,otaknya secantik parasnya .,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,ulah di cekelan bae eta son mimbar ja moal lalemfangan yeuh,ulah di cekelan eta son mimbar ja moal lalemfangan yeuh,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Sangat setuju dengan bu Airin jlan di kab pandeglang hancuuuuurrrrr...,Sangat setuju dengan Airin jlan di pandeglang hancuuuuurrrrr...,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,ya bagi kami masarakat cuma minta terutama akses jalan sebab jalan bisa melancarkan perekonomian,bagi kami masarakat cuma minta terutama akses jalan sebab jalan bisa melancarkan perekonomian,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Bu airin kan orang cerdas...dan amanah...hakul yakin masyarakat akan mendukung,airin kan orang cerdas...dan amanah...hakul yakin masyarakat akan mendukung,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Salam cerdas bu airin❤❤❤🤟🤟🤟banten1,Salam cerdas airin❤❤❤🤟🤟🤟banten1,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Saya tiap tahun bayar pajak kendaraan bermotor. Tapi gak tahu uangnya buat apa??Disana-sini jalan di pelosok Pandeglang rusak parah. Sementara mobil dinas pejabat kabupaten bagus-bagus.,Saya tiap tahun bayar pajak kendaraan bermotor. Tapi tahu uangnya buat apa??Disana-sini jalan di pelosok Pandeglang rusak parah. Sementara mobil dinas pejabat kabupaten bagus-bagus.,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ibu Airin Menang jauh dan warga Banten Harus Punya Gubernur sekelas Ibu Airin,airin menang warga banten gubernur sekelas airin,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Betul Ibu jalan di Pandeglang rusak wae Bu,Betul Ibu jalan di Pandeglang rusak wae,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,sy orng bandung mendoakan bu airin mnang jd gubernur amin,orng bandung mendoakan airin mnang gubernur amin,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Ga ada yg benr😅,ada benr😅,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Jangan cuma pandeglang, cek kecamatan solear sampe cisoka kaya gmn jalanan","pandeglang , cek kecamatan solear sampe cisoka kaya gmn jalanan",0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Sangat betul ibu Airin,kalau terpilih,xoba kembangkan pariwisata di Banten,karena banyak destinasi yg belum dikembangkan,perlu dikembangkan infrastruktur,agar lebih menarik lagi buat wisatawan lokal atau luar,karena beberapa kali kesana perlu sekali dikembangkan,investasi terutama hotel yg lebih baik,hilirisasi dibidang pertanian,sumber daya manusia terus ditingkatkan,penyerapan tenaga kerja diperbanyak,sehingga tingkat pengangguran bisa ditekan,perlu ditingkatkan pelayanan terhadap pengurusan KTP,Samsat yg sdh satu pintu diperbanyak terutama di daerah Serpong dan BSD atau Tangerang Selatan,","Sangat betul ibu Airin,kalau terpilih,xoba kembangkan pariwisata di Banten,karena banyak destinasi belum dikembangkan,perlu dikembangkan infrastruktur,agar lebih menarik lagi buat wisatawan lokal atau luar,karena beberapa kali kesana perlu sekali dikembangkan,investasi terutama hotel lebih baik,hilirisasi dibidang pertanian,sumber daya manusia terus ditingkatkan,penyerapan tenaga kerja diperbanyak,sehingga tingkat pengangguran bisa ditekan,perlu ditingkatkan pelayanan terhadap pengurusan KTP,Samsat satu pintu diperbanyak terutama di daerah Serpong dan BSD atau Tangerang Selatan,",0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Tangsel bener2 maju dipegang bu airin ini...sudah nyata kerjanya,Tangsel bener2 maju dipegang airin ini...sudah nyata kerjanya,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Semoga jalan jalan desa yg kampung di perhatikan Amiin amiin,Semoga jalan jalan desa kampung di perhatikan Amiin amiin,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Aing urang Pandeglang tlng tingkat kn per ekonomian ny,Aing urang Pandeglang tlng tingkat kn per ekonomian,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Iyah masih banyak jalan antar penghubung desa masih ruksak.,iyah jalan penghubung desa ruksak .,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Betul....,....,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"Jalan kampung saya mah teluknaga kosambi jangan di bagusin,selama mobil tanah lewat","Jalan kampung saya teluknaga kosambi jangan di bagusin,selama mobil tanah lewat",0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Mantap bu airin❤❤,Mantap airin❤❤,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Sama ja Airin juga.. pokoknya pjabat Banten dan dinasti Airin  sama ja ambyar,Sama ja Airin juga.. pokoknya pjabat Banten dan dinasti Airin sama ja ambyar,0.0,1.0,sadness,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin Rachmi mantap👍,airin rachmi mantap👍,0.0,1.0,happy,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,"PANDEGLANG.  KUDU MAJU TERUTAMA JALAN DI POROS DESA .  PANDEGLANG SELATAN TERUTAMA . LIHAT JALAN DI KECAMATAN PANIMBANG. JALAN KECAMATAN BOJEN. SOBANG. TOLONG JALAN DI PERKAMPUNGAN DI UTAMAKAN. JANGAN JALAN DI KOTA DOANG YG BAGUS....
 TOLONG KEPADA GUBERNUR BARU . IBU AIRIN ..❤🎉TOLONG PERHATIKAN JALAN DESA. PERKAMPUNGAN KAMI. SANGAT MEMPRIHATINKAN",PANDEGLANG. KUDU MAJU TERUTAMA JALAN DI POROS DESA . PANDEGLANG SELATAN TERUTAMA . LIHAT JALAN DI KECAMATAN PANIMBANG. JALAN KECAMATAN BOJEN. SOBANG. TOLONG JALAN DI PERKAMPUNGAN DI UTAMAKAN. JANGAN JALAN DI KOTA DOANG BAGUS.... TOLONG KEPADA GUBERNUR BARU . IBU AIRIN ..❤🎉TOLONG PERHATIKAN JALAN DESA. PERKAMPUNGAN KAMI. SANGAT MEMPRIHATINKAN,0.0,1.0,anger,Netral
Panas! Airin Sindir Jalan Rusak di Pandeglang pada Debat Pilkada Banten,Airin sedang berjuang memulihkan nama disatinya di Banten yg tercoreng korupsi dr suami dan kakanya membuktikan klo d dia bisa menjadi pemimpin yg layak dan sungguh2 mempin Banten semoga bila terpilih gak ad bangi2 kue dan komitmen,Airin sedang berjuang memulihkan nama disatinya di Banten tercoreng korupsi dr suami dan kakanya membuktikan dia bisa menjadi pemimpin layak dan sungguh2 mempin Banten semoga bila terpilih ad bangi2 kue dan komitmen,0.0,1.0,happy,Netral
